sku_id,product_id,ingredients,highlighted_ingredients,ingredient_callouts,clinical_results,clean_at_sephora,coverage,finish,formulation,finish_source,needs_review
2965226,P522379,"-Botanical Complex: Moisturizes and smooths. -Coenzyme Q10: Antioxidant that provides protection. Octyldodecanol, Polyglyceryl-2 Triisostearate, Bis-Diglyceryl Polyacyladipate-2, Calcium Aluminum Borosilicate, Polyglyceryl-6 Polyricinoleate, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera, Caprylic/Capric Triglyceride, Synthetic Wax, Helianthus Annuus (Sunflower) Seed Wax, Polyhydroxystearic Acid, Stearalkonium Hectorite, Carthamus Tinctorius (Safflower) Seed Oil, Propylene Carbonate, Tocopheryl Acetate, Astragalus Membranaceus Root Extract, Spilanthes Acmella Flower/Leaf/Stem Extract, Ubiquinone, Tocopherol, Benzyl Alcohol, Alumina [+/-: Titanium Dioxide (CI 77891), Iron Oxide (CI 77492), Blue 1 Lake (CI 42090), Red 40 Lake (CI 16035)].",- Botanical Complex: Moisturizes and smooths,"parabens, formaldehydes, formaldehyde",In clinical tests it was found to be:,,,,,,True
2965234,P522379,"-Botanical Complex: Moisturizes and smooths. -Coenzyme Q10: Antioxidant that provides protection. Octyldodecanol, Polyglyceryl-2 Triisostearate, Bis-Diglyceryl Polyacyladipate-2, Calcium Aluminum Borosilicate, Polyglyceryl-6 Polyricinoleate, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera, Caprylic/Capric Triglyceride, Synthetic Wax, Helianthus Annuus (Sunflower) Seed Wax, Polyhydroxystearic Acid, Stearalkonium Hectorite, Carthamus Tinctorius (Safflower) Seed Oil, Propylene Carbonate, Tocopheryl Acetate, Astragalus Membranaceus Root Extract, Spilanthes Acmella Flower/Leaf/Stem Extract, Ubiquinone, Tocopherol, Benzyl Alcohol, Alumina [+/-: Titanium Dioxide (CI 77891), Iron Oxide (CI 77492), Blue 1 Lake (CI 42090), Red 40 Lake (CI 16035)].",- Botanical Complex: Moisturizes and smooths,"parabens, formaldehydes, formaldehyde",In clinical tests it was found to be:,,,,,,True
2965275,P522379,"-Botanical Complex: Moisturizes and smooths. -Coenzyme Q10: Antioxidant that provides protection. Octyldodecanol, Polyglyceryl-2 Triisostearate, Bis-Diglyceryl Polyacyladipate-2, Calcium Aluminum Borosilicate, Polyglyceryl-6 Polyricinoleate, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera, Caprylic/Capric Triglyceride, Synthetic Wax, Helianthus Annuus (Sunflower) Seed Wax, Polyhydroxystearic Acid, Stearalkonium Hectorite, Carthamus Tinctorius (Safflower) Seed Oil, Propylene Carbonate, Tocopheryl Acetate, Astragalus Membranaceus Root Extract, Spilanthes Acmella Flower/Leaf/Stem Extract, Ubiquinone, Tocopherol, Benzyl Alcohol, Alumina [+/-: Titanium Dioxide (CI 77891), Iron Oxide (CI 77492), Blue 1 Lake (CI 42090), Red 40 Lake (CI 16035)].",- Botanical Complex: Moisturizes and smooths,"parabens, formaldehydes, formaldehyde",In clinical tests it was found to be:,,,,,,True
2965267,P522379,"-Botanical Complex: Moisturizes and smooths. -Coenzyme Q10: Antioxidant that provides protection. Octyldodecanol, Polyglyceryl-2 Triisostearate, Bis-Diglyceryl Polyacyladipate-2, Calcium Aluminum Borosilicate, Polyglyceryl-6 Polyricinoleate, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera, Caprylic/Capric Triglyceride, Synthetic Wax, Helianthus Annuus (Sunflower) Seed Wax, Polyhydroxystearic Acid, Stearalkonium Hectorite, Carthamus Tinctorius (Safflower) Seed Oil, Propylene Carbonate, Tocopheryl Acetate, Astragalus Membranaceus Root Extract, Spilanthes Acmella Flower/Leaf/Stem Extract, Ubiquinone, Tocopherol, Benzyl Alcohol, Alumina [+/-: Titanium Dioxide (CI 77891), Iron Oxide (CI 77492), Blue 1 Lake (CI 42090), Red 40 Lake (CI 16035)].",- Botanical Complex: Moisturizes and smooths,"parabens, formaldehydes, formaldehyde",In clinical tests it was found to be:,,,,,,True
2942829,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756419,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756310,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756385,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756070,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756062,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756146,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756336,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756401,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756328,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756294,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756393,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756369,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756344,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756351,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2756286,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2827327,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2790277,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2942605,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2952257,P2855,"Kaolin, Mica, Caprylic/Capric Triglyceride, Magnesium Myristate, Zinc Stearate, Aluminum Hydroxide, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, 1,2-Hexanediol, Caprylyl Glycol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 33 Lake (Ci 17200), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
2811750,P449342,"-Aloe Vera Extract: Hydrating and soothing for a luminious, healthy-skin finish. -Green Tea Extract: Ultra-calming and a natural antioxidant. -Castor Seed Oil: Rich in fatty acid + moisturizes skin. Hydrogenated Polyisobutene, Zea Mays (Corn) Starch, Ricinus Communis (Castor) Seed Oil, Polyhydroxystearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Diisostearyl Malate, Triisostearyl Citrate, Microcrystalline Wax (Cera Microcristallina, Cire microcristalline), Jojoba Esters, Butyrospermum Parkii (Shea) Butter, Orbignya Oleifera (Babassu) Seed Oil, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Carthamus Tinctorius (Safflower) Seed Oil, Rosa Canina Seed Oil, Acacia Decurrens Flower Wax, Caprylyl Glycol, Polyglycerin-3, Ethylhexylglycerin, Tocopherol, Tocopheryl Acetate, +/- May Contain/Peut Contenir: Iron Oxides (CI 77491, CI 77492), Red 7 Lake (CI 15850), Red 22 Lake (CI 45380), Red 30 Lake (CI 73360), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140). The list of ingredients is subject to change. Please consult the packaging of the product purchased.","- Aloe Vera Extract: Hydrating and soothing for a luminious, healthy","certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here ",,Clean at Sephora,,,,,True
2284883,P449342,"-Aloe Vera Extract: Hydrating and soothing for a luminious, healthy-skin finish. -Green Tea Extract: Ultra-calming and a natural antioxidant. -Castor Seed Oil: Rich in fatty acid + moisturizes skin. Hydrogenated Polyisobutene, Zea Mays (Corn) Starch, Ricinus Communis (Castor) Seed Oil, Polyhydroxystearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Diisostearyl Malate, Triisostearyl Citrate, Microcrystalline Wax (Cera Microcristallina, Cire microcristalline), Jojoba Esters, Butyrospermum Parkii (Shea) Butter, Orbignya Oleifera (Babassu) Seed Oil, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Carthamus Tinctorius (Safflower) Seed Oil, Rosa Canina Seed Oil, Acacia Decurrens Flower Wax, Caprylyl Glycol, Polyglycerin-3, Ethylhexylglycerin, Tocopherol, Tocopheryl Acetate, +/- May Contain/Peut Contenir: Iron Oxides (CI 77491, CI 77492), Red 7 Lake (CI 15850), Red 22 Lake (CI 45380), Red 30 Lake (CI 73360), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140). The list of ingredients is subject to change. Please consult the packaging of the product purchased.","- Aloe Vera Extract: Hydrating and soothing for a luminious, healthy","certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here ",,Clean at Sephora,,,,,True
2436681,P449342,"-Aloe Vera Extract: Hydrating and soothing for a luminious, healthy-skin finish. -Green Tea Extract: Ultra-calming and a natural antioxidant. -Castor Seed Oil: Rich in fatty acid + moisturizes skin. Hydrogenated Polyisobutene, Zea Mays (Corn) Starch, Ricinus Communis (Castor) Seed Oil, Polyhydroxystearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Diisostearyl Malate, Triisostearyl Citrate, Microcrystalline Wax (Cera Microcristallina, Cire microcristalline), Jojoba Esters, Butyrospermum Parkii (Shea) Butter, Orbignya Oleifera (Babassu) Seed Oil, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Carthamus Tinctorius (Safflower) Seed Oil, Rosa Canina Seed Oil, Acacia Decurrens Flower Wax, Caprylyl Glycol, Polyglycerin-3, Ethylhexylglycerin, Tocopherol, Tocopheryl Acetate, +/- May Contain/Peut Contenir: Iron Oxides (CI 77491, CI 77492), Red 7 Lake (CI 15850), Red 22 Lake (CI 45380), Red 30 Lake (CI 73360), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140). The list of ingredients is subject to change. Please consult the packaging of the product purchased.","- Aloe Vera Extract: Hydrating and soothing for a luminious, healthy","certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here ",,Clean at Sephora,,,,,True
2284891,P449342,"-Aloe Vera Extract: Hydrating and soothing for a luminious, healthy-skin finish. -Green Tea Extract: Ultra-calming and a natural antioxidant. -Castor Seed Oil: Rich in fatty acid + moisturizes skin. Hydrogenated Polyisobutene, Zea Mays (Corn) Starch, Ricinus Communis (Castor) Seed Oil, Polyhydroxystearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Diisostearyl Malate, Triisostearyl Citrate, Microcrystalline Wax (Cera Microcristallina, Cire microcristalline), Jojoba Esters, Butyrospermum Parkii (Shea) Butter, Orbignya Oleifera (Babassu) Seed Oil, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Carthamus Tinctorius (Safflower) Seed Oil, Rosa Canina Seed Oil, Acacia Decurrens Flower Wax, Caprylyl Glycol, Polyglycerin-3, Ethylhexylglycerin, Tocopherol, Tocopheryl Acetate, +/- May Contain/Peut Contenir: Iron Oxides (CI 77491, CI 77492), Red 7 Lake (CI 15850), Red 22 Lake (CI 45380), Red 30 Lake (CI 73360), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140). The list of ingredients is subject to change. Please consult the packaging of the product purchased.","- Aloe Vera Extract: Hydrating and soothing for a luminious, healthy","certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here ",,Clean at Sephora,,,,,True
2436673,P449342,"-Aloe Vera Extract: Hydrating and soothing for a luminious, healthy-skin finish. -Green Tea Extract: Ultra-calming and a natural antioxidant. -Castor Seed Oil: Rich in fatty acid + moisturizes skin. Hydrogenated Polyisobutene, Zea Mays (Corn) Starch, Ricinus Communis (Castor) Seed Oil, Polyhydroxystearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Diisostearyl Malate, Triisostearyl Citrate, Microcrystalline Wax (Cera Microcristallina, Cire microcristalline), Jojoba Esters, Butyrospermum Parkii (Shea) Butter, Orbignya Oleifera (Babassu) Seed Oil, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Carthamus Tinctorius (Safflower) Seed Oil, Rosa Canina Seed Oil, Acacia Decurrens Flower Wax, Caprylyl Glycol, Polyglycerin-3, Ethylhexylglycerin, Tocopherol, Tocopheryl Acetate, +/- May Contain/Peut Contenir: Iron Oxides (CI 77491, CI 77492), Red 7 Lake (CI 15850), Red 22 Lake (CI 45380), Red 30 Lake (CI 73360), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140). The list of ingredients is subject to change. Please consult the packaging of the product purchased.","- Aloe Vera Extract: Hydrating and soothing for a luminious, healthy","certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here ",,Clean at Sephora,,,,,True
